Trip_ID,Customer_ID,Driver_ID,Request_Time,Pickup_Time,Drop_Time,Pickup_Location,Drop_Location,Distance_km,Fare,Trip_Status
100703,4498,656,2024-01-30 07:00:00,2024-01-30 07:21:00,2024-01-30 08:12:00,Uttara,Gulshan,14.64,391.5012388231496,CANCELLED
100704,2636,282,2024-01-30 08:00:00,2024-01-30 08:09:00,2024-01-30 08:56:00,Mirpur,Uttara,5.59,169.60106024147694,completed
100705,2291,298,2024-01-30 09:00:00,2024-01-30 09:09:00,2024-01-30 09:57:00,Mirpur,Mirpur,13.92,292.95497746271906,completed
100706,4906,348,2024-01-30 10:00:00,2024-01-30 10:18:00,2024-01-30 10:31:00,Banani,Uttara,4.77,156.92237281556567,CANCELLED
100707,4648,528,2024-01-30 11:00:00,2024-01-30 11:21:00,2024-01-30 11:38:00,Dhanmondi,Gulshan,14.85,470.2576549521326,Completed
100708,2440,355,2024-01-30 12:00:00,2024-01-30 12:21:00,2024-01-30 12:40:00,Uttara,Mirpur,10.38,245.7823044966724,completed
100709,2191,389,2024-01-30 13:00:00,2024-01-30 13:24:00,2024-01-30 13:55:00,Uttara,Dhanmondi,7.49,236.08844623544616,Completed
100710,4913,693,2024-01-30 14:00:00,2024-01-30 14:17:00,2024-01-30 14:36:00,Uttara,Banani,9.59,193.61863821139266,Completed
100711,2066,462,2024-01-30 15:00:00,2024-01-30 15:15:00,2024-01-30 15:47:00,Mirpur,Banani,4.82,112.10692719036766,Cancelled
100712,4627,279,2024-01-30 16:00:00,2024-01-30 16:12:00,2024-01-30 16:53:00,Banani,Gulshan,4.84,101.52896352750705,Completed
100713,1284,599,2024-01-30 17:00:00,2024-01-30 17:08:00,2024-01-30 18:07:00,Mirpur,Uttara,2.59,82.1118157106052,CANCELLED
100714,3444,459,2024-01-30 18:00:00,2024-01-30 18:17:00,2024-01-30 18:40:00,Mirpur,Dhanmondi,2.6,81.4790918959571,Completed
100715,1011,751,2024-01-30 19:00:00,2024-01-30 19:14:00,2024-01-30 19:44:00,Gulshan,Mirpur,5.87,189.0406518957512,Cancelled
100716,2630,300,2024-01-30 20:00:00,2024-01-30 20:16:00,2024-01-30 21:12:00,Banani,Uttara,11.68,234.38519267063265,Completed
100717,4373,558,2024-01-30 21:00:00,,2024-01-30 21:47:00,Uttara,Gulshan,9.51,261.7008484606749,Completed
100718,4969,579,2024-01-30 22:00:00,2024-01-30 22:22:00,2024-01-30 22:51:00,Dhanmondi,Uttara,2.44,74.5970048291345,Completed
100719,4324,420,2024-01-30 23:00:00,2024-01-30 23:24:00,2024-01-30 23:54:00,Uttara,Gulshan,12.93,288.740048918932,completed
100720,3546,619,2024-01-31 00:00:00,2024-01-31 00:10:00,2024-01-31 00:40:00,Mirpur,Banani,9.42,280.2154297975339,Completed
100721,1753,323,2024-01-31 01:00:00,2024-01-31 01:04:00,2024-01-31 01:54:00,Banani,Banani,14.45,307.23086402537433,Completed
100722,3082,621,2024-01-31 02:00:00,2024-01-31 02:20:00,2024-01-31 02:52:00,Banani,Uttara,10.38,235.8324357954416,Completed
100723,3774,430,2024-01-31 03:00:00,2024-01-31 03:21:00,2024-01-31 04:14:00,Banani,Dhanmondi,3.45,93.62248517597061,Completed
100724,3896,262,2024-01-31 04:00:00,2024-01-31 04:06:00,2024-01-31 04:28:00,Gulshan,Mirpur,7.63,227.40053172435213,Completed
100725,1089,684,2024-01-31 05:00:00,2024-01-31 05:11:00,2024-01-31 05:47:00,Uttara,Gulshan,10.08,223.65541199542906,Completed
100726,1775,773,2024-01-31 06:00:00,2024-01-31 06:18:00,2024-01-31 07:15:00,Gulshan,Mirpur,1.4,31.889689947449696,Cancelled
100727,3652,682,2024-01-31 07:00:00,2024-01-31 07:16:00,2024-01-31 07:23:00,Dhanmondi,Banani,1.21,27.910701562241783,Completed
100728,4993,718,2024-01-31 08:00:00,2024-01-31 08:24:00,2024-01-31 08:30:00,Mirpur,Dhanmondi,2.81,66.26123891806195,Completed
100729,4017,354,2024-01-31 09:00:00,2024-01-31 09:09:00,2024-01-31 09:46:00,Gulshan,Dhanmondi,4.52,105.76035093008254,Completed
100730,2625,291,2024-01-31 10:00:00,2024-01-31 10:16:00,2024-01-31 11:02:00,Gulshan,Mirpur,7.01,181.7499287585265,Completed
100731,4069,725,2024-01-31 11:00:00,,2024-01-31 11:45:00,Mirpur,Banani,7.82,233.08952604314763,Completed
100732,1417,654,2024-01-31 12:00:00,2024-01-31 12:15:00,2024-01-31 12:36:00,Banani,Mirpur,2.93,77.85149686875995,completed
100733,1114,797,2024-01-31 13:00:00,2024-01-31 13:21:00,2024-01-31 14:09:00,Mirpur,Uttara,10.43,330.00111802392,Completed
100734,1616,709,2024-01-31 14:00:00,2024-01-31 14:08:00,2024-01-31 14:45:00,Uttara,Dhanmondi,9.35,287.8774079592932,Completed
100735,4974,382,2024-01-31 15:00:00,,2024-01-31 15:38:00,Mirpur,Dhanmondi,5.12,112.11726699896901,Completed
100736,4267,585,2024-01-31 16:00:00,2024-01-31 16:24:00,2024-01-31 17:17:00,Banani,Uttara,1.19,24.671822976275276,Completed
100737,1825,773,2024-01-31 17:00:00,,2024-01-31 17:20:00,Mirpur,Banani,2.09,69.32346803138765,Completed
100738,4572,604,2024-01-31 18:00:00,,2024-01-31 19:05:00,Gulshan,Dhanmondi,6.48,137.35957966991128,Completed
100739,2649,445,2024-01-31 19:00:00,2024-01-31 19:18:00,2024-01-31 20:11:00,Dhanmondi,Gulshan,3.16,70.23127716611441,Cancelled
100740,2516,790,2024-01-31 20:00:00,2024-01-31 20:11:00,2024-01-31 21:10:00,Gulshan,Gulshan,6.28,127.68495455757473,Completed
100741,4146,670,2024-01-31 21:00:00,2024-01-31 21:20:00,2024-01-31 21:50:00,Dhanmondi,Banani,9.79,288.0711952441073,Completed
100742,1412,622,2024-01-31 22:00:00,2024-01-31 22:15:00,2024-01-31 22:54:00,Mirpur,Uttara,8.66,248.84993615426947,Completed
100743,4447,264,2024-01-31 23:00:00,2024-01-31 23:12:00,2024-01-31 23:24:00,Uttara,Mirpur,4.24,147.56707318528225,Completed
100744,4491,212,2024-02-01 00:00:00,,2024-02-01 00:59:00,Mirpur,Banani,5.81,193.49615833904153,CANCELLED
100745,1728,412,2024-02-01 01:00:00,2024-02-01 01:19:00,2024-02-01 01:59:00,Banani,Mirpur,9.6,251.16141755725096,Completed
100746,4348,441,2024-02-01 02:00:00,2024-02-01 02:08:00,2024-02-01 03:05:00,Mirpur,Banani,13.05,333.7379283586288,CANCELLED
100747,4068,692,2024-02-01 03:00:00,2024-02-01 03:13:00,2024-02-01 04:11:00,Dhanmondi,Gulshan,11.54,282.1850871338654,Completed
100748,3808,412,2024-02-01 04:00:00,2024-02-01 04:03:00,2024-02-01 04:14:00,Gulshan,Uttara,8.75,195.00340825497193,Completed
100749,1675,537,2024-02-01 05:00:00,2024-02-01 05:21:00,2024-02-01 06:11:00,Uttara,Gulshan,6.07,133.97251693361292,Completed
100750,4465,372,2024-02-01 06:00:00,2024-02-01 06:19:00,2024-02-01 07:09:00,Mirpur,Uttara,6.11,134.32380183908035,Completed
100751,2892,363,2024-02-01 07:00:00,2024-02-01 07:07:00,2024-02-01 07:47:00,Mirpur,Mirpur,13.31,288.9830112723404,Completed
100752,3504,664,2024-02-01 08:00:00,2024-02-01 08:11:00,2024-02-01 08:31:00,Gulshan,Banani,1.55,36.591904985928736,Completed
100753,3967,696,2024-02-01 09:00:00,2024-02-01 09:21:00,2024-02-01 09:49:00,Uttara,Dhanmondi,14.83,364.81843681315274,Completed
100754,3239,594,2024-02-01 10:00:00,2024-02-01 10:16:00,2024-02-01 11:14:00,Mirpur,Dhanmondi,10.3,354.56395102551255,Completed
100755,3786,507,2024-02-01 11:00:00,2024-02-01 11:06:00,2024-02-01 11:11:00,Mirpur,Uttara,10.54,302.25662098339814,Completed
100756,4760,382,2024-02-01 12:00:00,2024-02-01 12:21:00,2024-02-01 13:14:00,Dhanmondi,Uttara,1.53,53.265323025079795,Completed
100757,2122,709,2024-02-01 13:00:00,2024-02-01 13:04:00,2024-02-01 13:33:00,Dhanmondi,Gulshan,9.48,242.56479998081076,completed
100758,2571,745,2024-02-01 14:00:00,,2024-02-01 14:20:00,Banani,Dhanmondi,7.79,209.27367201807618,Completed
100759,1977,763,2024-02-01 15:00:00,2024-02-01 15:09:00,2024-02-01 16:07:00,Gulshan,Gulshan,2.48,61.674326120948386,Cancelled
100760,2008,793,2024-02-01 16:00:00,,2024-02-01 16:29:00,Uttara,Mirpur,4.89,111.21480919326213,Completed
100761,3143,426,2024-02-01 17:00:00,2024-02-01 17:09:00,2024-02-01 17:29:00,Mirpur,Dhanmondi,13.46,298.1049545002933,Completed
100762,2687,635,2024-02-01 18:00:00,2024-02-01 18:13:00,2024-02-01 18:25:00,Mirpur,Mirpur,8.7,297.33283531392203,Completed
100763,3710,621,2024-02-01 19:00:00,2024-02-01 19:24:00,2024-02-01 19:57:00,Banani,Banani,6.79,236.30666794120327,Completed
100764,4261,753,2024-02-01 20:00:00,2024-02-01 20:09:00,2024-02-01 20:52:00,Mirpur,Gulshan,2.02,41.76075774421457,Completed
100765,4807,220,2024-02-01 21:00:00,2024-02-01 21:12:00,2024-02-01 21:44:00,Gulshan,Uttara,11.0,244.80706933074148,Completed
100766,1036,753,2024-02-01 22:00:00,2024-02-01 22:15:00,2024-02-01 22:25:00,Banani,Dhanmondi,10.84,285.6650174081463,Completed
100767,4851,596,2024-02-01 23:00:00,,2024-02-01 23:29:00,Gulshan,Gulshan,9.6,218.83202059359465,Completed
100768,4440,304,2024-02-02 00:00:00,,2024-02-02 00:35:00,Banani,Uttara,8.14,207.22979606184248,completed
100769,4766,391,2024-02-02 01:00:00,2024-02-02 01:08:00,2024-02-02 01:28:00,Mirpur,Banani,7.07,155.09066790261411,Completed
100770,2548,216,2024-02-02 02:00:00,2024-02-02 02:18:00,2024-02-02 02:29:00,Banani,Dhanmondi,9.31,249.951866826198,Completed
100771,3326,319,2024-02-02 03:00:00,2024-02-02 03:05:00,2024-02-02 03:50:00,Dhanmondi,Mirpur,4.27,102.80204016564105,Completed
100772,3264,592,2024-02-02 04:00:00,2024-02-02 04:14:00,2024-02-02 04:32:00,Uttara,Banani,14.18,358.45020535986714,completed
100773,3914,624,2024-02-02 05:00:00,2024-02-02 05:05:00,2024-02-02 05:52:00,Mirpur,Uttara,9.24,197.8717334927368,Completed
100774,1872,328,2024-02-02 06:00:00,2024-02-02 06:06:00,2024-02-02 06:36:00,Uttara,Dhanmondi,5.36,141.6214952770954,Completed
100775,2821,329,2024-02-02 07:00:00,2024-02-02 07:23:00,2024-02-02 07:53:00,Mirpur,Dhanmondi,7.3,253.66670840029192,CANCELLED
100776,2296,771,2024-02-02 08:00:00,2024-02-02 08:05:00,2024-02-02 08:23:00,Uttara,Banani,12.28,306.17104723551523,Cancelled
100777,4952,759,2024-02-02 09:00:00,2024-02-02 09:19:00,2024-02-02 09:30:00,Dhanmondi,Dhanmondi,3.26,108.05739153979505,Completed
100778,3109,228,2024-02-02 10:00:00,2024-02-02 10:07:00,2024-02-02 10:44:00,Uttara,Uttara,5.1,166.5047343342119,Completed
100779,1595,296,2024-02-02 11:00:00,,2024-02-02 11:54:00,Banani,Banani,10.51,360.29200964455526,Cancelled
100780,2903,209,2024-02-02 12:00:00,2024-02-02 12:23:00,2024-02-02 13:12:00,Uttara,Mirpur,5.42,172.63590334731478,completed
100781,1728,441,2024-02-02 13:00:00,2024-02-02 13:03:00,2024-02-02 13:27:00,Mirpur,Banani,12.1,361.7168241111749,Completed
100782,2365,431,2024-02-02 14:00:00,2024-02-02 14:24:00,2024-02-02 14:31:00,Gulshan,Banani,2.83,92.96200965745558,Completed
100783,1396,483,2024-02-02 15:00:00,2024-02-02 15:12:00,2024-02-02 16:08:00,Uttara,Mirpur,11.68,246.85294805116766,Completed
100784,1698,399,2024-02-02 16:00:00,2024-02-02 16:15:00,2024-02-02 16:23:00,Uttara,Uttara,1.96,52.807221321644946,Completed
100785,4090,278,2024-02-02 17:00:00,2024-02-02 17:06:00,2024-02-02 17:36:00,Uttara,Gulshan,1.18,41.10983542348654,Completed
100786,3224,372,2024-02-02 18:00:00,2024-02-02 18:07:00,2024-02-02 18:22:00,Mirpur,Gulshan,13.58,428.367550818737,Completed
100787,2635,666,2024-02-02 19:00:00,,2024-02-02 19:17:00,Uttara,Mirpur,9.14,314.7005343289033,CANCELLED
100788,1395,780,2024-02-02 20:00:00,2024-02-02 20:09:00,2024-02-02 20:27:00,Mirpur,Uttara,5.93,187.94847597807293,Cancelled
100789,3492,615,2024-02-02 21:00:00,2024-02-02 21:15:00,2024-02-02 22:03:00,Mirpur,Dhanmondi,4.26,141.104957719553,Completed
100790,4304,648,2024-02-02 22:00:00,2024-02-02 22:04:00,2024-02-02 22:38:00,Gulshan,Mirpur,9.64,294.96418483104145,Completed
100791,4986,286,2024-02-02 23:00:00,,2024-02-03 00:06:00,Banani,Gulshan,8.13,255.3432194386824,Completed
100792,1075,300,2024-02-03 00:00:00,2024-02-03 00:17:00,2024-02-03 00:33:00,Mirpur,Uttara,14.88,414.37333179617656,Completed
100793,1264,207,2024-02-03 01:00:00,2024-02-03 01:24:00,2024-02-03 01:54:00,Dhanmondi,Banani,14.77,500.1648626153711,Completed
100794,3502,399,2024-02-03 02:00:00,2024-02-03 02:18:00,2024-02-03 03:06:00,Uttara,Uttara,9.89,320.19452239097575,Completed
100795,2819,704,2024-02-03 03:00:00,2024-02-03 03:02:00,2024-02-03 03:39:00,Dhanmondi,Uttara,7.2,235.13957629188826,Completed
100796,1717,286,2024-02-03 04:00:00,2024-02-03 04:24:00,2024-02-03 04:41:00,Uttara,Gulshan,7.88,237.14967573383277,Completed
100797,3782,242,2024-02-03 05:00:00,2024-02-03 05:11:00,2024-02-03 05:29:00,Gulshan,Gulshan,10.55,259.1997766265572,completed
100798,4455,584,2024-02-03 06:00:00,2024-02-03 06:24:00,2024-02-03 06:52:00,Mirpur,Dhanmondi,2.42,49.69336157266206,Completed
100799,4635,634,2024-02-03 07:00:00,2024-02-03 07:11:00,2024-02-03 07:49:00,Banani,Dhanmondi,5.6,190.59503087040173,Completed
100800,1850,607,2024-02-03 08:00:00,2024-02-03 08:22:00,2024-02-03 09:10:00,Mirpur,Mirpur,2.05,59.02320072576902,Cancelled
100801,4577,682,2024-02-03 09:00:00,2024-02-03 09:03:00,2024-02-03 09:33:00,Uttara,Banani,2.03,49.67845347146086,Completed
100802,2390,216,2024-02-03 10:00:00,2024-02-03 10:10:00,2024-02-03 10:35:00,Banani,Dhanmondi,3.74,83.16647955024688,Completed
100803,1143,347,2024-02-03 11:00:00,2024-02-03 11:23:00,2024-02-03 11:55:00,Mirpur,Gulshan,7.79,252.72978188876317,Completed
100804,1884,476,2024-02-03 12:00:00,2024-02-03 12:14:00,2024-02-03 13:06:00,Banani,Uttara,11.99,390.24815697139707,CANCELLED
100805,4140,431,2024-02-03 13:00:00,,2024-02-03 13:57:00,Uttara,Mirpur,7.8,251.29743227127216,Completed
100806,4170,565,2024-02-03 14:00:00,,2024-02-03 15:03:00,Gulshan,Dhanmondi,5.7,169.15457016316023,Completed
100807,1395,427,2024-02-03 15:00:00,2024-02-03 15:20:00,2024-02-03 15:26:00,Gulshan,Uttara,2.15,54.803996249837994,Completed
100808,4096,635,2024-02-03 16:00:00,,2024-02-03 16:59:00,Mirpur,Uttara,8.7,213.6811721638235,Completed
100809,3995,598,2024-02-03 17:00:00,2024-02-03 17:09:00,2024-02-03 17:22:00,Dhanmondi,Dhanmondi,4.8,96.61594344850826,Completed
100810,3938,410,2024-02-03 18:00:00,2024-02-03 18:18:00,2024-02-03 18:45:00,Uttara,Banani,9.61,312.3645295849098,Completed
100811,2492,590,2024-02-03 19:00:00,2024-02-03 19:16:00,2024-02-03 19:35:00,Mirpur,Banani,14.68,312.8526799881001,CANCELLED
100812,4555,698,2024-02-03 20:00:00,2024-02-03 20:11:00,2024-02-03 20:28:00,Mirpur,Mirpur,2.56,75.42099192476547,CANCELLED
100813,4636,739,2024-02-03 21:00:00,2024-02-03 21:16:00,2024-02-03 21:43:00,Gulshan,Banani,3.97,109.41766308432727,Completed
100814,4222,762,2024-02-03 22:00:00,2024-02-03 22:16:00,2024-02-03 22:37:00,Banani,Mirpur,7.62,212.60059372528195,Completed
100815,2167,690,2024-02-03 23:00:00,2024-02-03 23:24:00,2024-02-04 00:16:00,Uttara,Gulshan,14.56,493.59408541521765,Completed
100816,3616,641,2024-02-04 00:00:00,2024-02-04 00:08:00,2024-02-04 00:14:00,Banani,Dhanmondi,11.81,241.80059924670056,completed
100817,2062,460,2024-02-04 01:00:00,,2024-02-04 01:38:00,Uttara,Uttara,13.58,429.13999615688095,Completed
100818,3156,549,2024-02-04 02:00:00,2024-02-04 02:18:00,2024-02-04 02:42:00,Dhanmondi,Mirpur,5.67,117.82705648113946,Completed
100819,4764,551,2024-02-04 03:00:00,2024-02-04 03:10:00,2024-02-04 04:00:00,Gulshan,Banani,14.89,306.32160788566654,Cancelled
100820,2065,719,2024-02-04 04:00:00,2024-02-04 04:09:00,2024-02-04 04:16:00,Dhanmondi,Mirpur,2.44,64.53132775197457,Cancelled
100821,2209,519,2024-02-04 05:00:00,,2024-02-04 06:20:00,Mirpur,Mirpur,1.74,36.44626205035143,Completed
100822,3982,337,2024-02-04 06:00:00,2024-02-04 06:22:00,2024-02-04 06:38:00,Gulshan,Banani,12.98,413.24632731673,CANCELLED
100823,3445,749,2024-02-04 07:00:00,2024-02-04 07:19:00,2024-02-04 08:03:00,Mirpur,Banani,13.98,390.6493807380563,CANCELLED
100824,4294,567,2024-02-04 08:00:00,2024-02-04 08:14:00,2024-02-04 08:20:00,Dhanmondi,Dhanmondi,2.27,46.388770549565315,Completed
100825,1633,419,2024-02-04 09:00:00,2024-02-04 09:17:00,2024-02-04 09:57:00,Uttara,Uttara,2.59,53.37345166982257,Completed
100826,2156,536,2024-02-04 10:00:00,2024-02-04 10:10:00,2024-02-04 10:28:00,Mirpur,Dhanmondi,1.46,42.6174408012946,CANCELLED
100827,4234,422,2024-02-04 11:00:00,2024-02-04 11:13:00,2024-02-04 11:33:00,Banani,Dhanmondi,2.46,78.94552607159514,Completed
100828,2238,559,2024-02-04 12:00:00,2024-02-04 12:13:00,2024-02-04 12:36:00,Uttara,Banani,3.93,104.4082823686479,Completed
100829,1732,528,2024-02-04 13:00:00,2024-02-04 13:07:00,2024-02-04 13:45:00,Uttara,Banani,14.58,412.8867928648411,Completed
100830,1234,662,2024-02-04 14:00:00,2024-02-04 14:20:00,2024-02-04 15:08:00,Dhanmondi,Uttara,10.35,331.1735227412472,completed
100831,4914,760,2024-02-04 15:00:00,2024-02-04 15:08:00,2024-02-04 15:58:00,Dhanmondi,Mirpur,11.9,346.9753520664647,Cancelled
100832,3705,581,2024-02-04 16:00:00,2024-02-04 16:04:00,2024-02-04 16:14:00,Gulshan,Dhanmondi,11.87,277.4185603151528,Completed
100833,1750,789,2024-02-04 17:00:00,2024-02-04 17:17:00,2024-02-04 17:34:00,Gulshan,Uttara,8.49,247.8721754944781,CANCELLED
100834,3635,368,2024-02-04 18:00:00,2024-02-04 18:19:00,2024-02-04 18:59:00,Banani,Dhanmondi,12.16,357.79817333349496,Cancelled
100835,4080,416,2024-02-04 19:00:00,2024-02-04 19:17:00,2024-02-04 19:43:00,Uttara,Mirpur,9.34,289.64838802144584,completed
100836,4145,577,2024-02-04 20:00:00,2024-02-04 20:24:00,2024-02-04 20:46:00,Banani,Dhanmondi,5.4,158.2908091921009,Completed
100837,1953,318,2024-02-04 21:00:00,2024-02-04 21:08:00,2024-02-04 21:24:00,Banani,Gulshan,8.86,306.0122791378732,Completed
100838,3539,389,2024-02-04 22:00:00,2024-02-04 22:05:00,2024-02-04 23:01:00,Dhanmondi,Uttara,8.47,194.46547962250358,Completed
100839,3960,569,2024-02-04 23:00:00,2024-02-04 23:09:00,2024-02-05 00:07:00,Banani,Banani,12.53,429.357493224632,Completed
100840,4324,348,2024-02-05 00:00:00,2024-02-05 00:14:00,2024-02-05 00:48:00,Banani,Dhanmondi,14.74,413.8268613163886,Completed
100841,4301,687,2024-02-05 01:00:00,2024-02-05 01:14:00,2024-02-05 02:11:00,Mirpur,Uttara,6.75,203.03555922510984,completed
100842,2542,573,2024-02-05 02:00:00,2024-02-05 02:18:00,2024-02-05 03:13:00,Gulshan,Uttara,11.69,251.2405911132415,Completed
100843,2197,359,2024-02-05 03:00:00,2024-02-05 03:18:00,2024-02-05 04:02:00,Gulshan,Dhanmondi,2.4,61.700733889611854,completed
100844,2676,550,2024-02-05 04:00:00,2024-02-05 04:06:00,2024-02-05 04:17:00,Uttara,Banani,11.88,374.7033638997374,Completed
100845,2191,487,2024-02-05 05:00:00,2024-02-05 05:07:00,2024-02-05 05:43:00,Gulshan,Banani,6.2,189.74272440420611,Completed
100846,3217,487,2024-02-05 06:00:00,2024-02-05 06:20:00,2024-02-05 07:12:00,Uttara,Dhanmondi,1.55,31.933240774845785,Completed
100847,2416,425,2024-02-05 07:00:00,,2024-02-05 07:37:00,Mirpur,Uttara,6.09,171.73138597047327,Completed
100848,3993,722,2024-02-05 08:00:00,2024-02-05 08:15:00,2024-02-05 08:25:00,Gulshan,Banani,9.55,203.64585114272467,Completed
100849,3842,721,2024-02-05 09:00:00,2024-02-05 09:23:00,2024-02-05 09:47:00,Mirpur,Dhanmondi,2.67,93.2840499885854,completed
100850,3681,472,2024-02-05 10:00:00,2024-02-05 10:05:00,2024-02-05 10:36:00,Gulshan,Dhanmondi,13.94,466.42471666231194,Completed
100851,2217,601,2024-02-05 11:00:00,2024-02-05 11:08:00,2024-02-05 12:05:00,Gulshan,Dhanmondi,2.09,42.46087870443463,Completed
100852,2540,382,2024-02-05 12:00:00,2024-02-05 12:09:00,2024-02-05 12:56:00,Mirpur,Uttara,14.02,460.97400644322323,Completed
100853,3076,687,2024-02-05 13:00:00,2024-02-05 13:14:00,2024-02-05 13:55:00,Banani,Banani,10.9,368.3267396912997,Completed
100854,4236,323,2024-02-05 14:00:00,2024-02-05 14:07:00,2024-02-05 14:59:00,Banani,Uttara,5.62,142.20411516209927,Completed
100855,2445,613,2024-02-05 15:00:00,2024-02-05 15:07:00,2024-02-05 15:18:00,Banani,Gulshan,6.47,199.22763562238566,Completed
100856,3386,371,2024-02-05 16:00:00,2024-02-05 16:22:00,2024-02-05 16:31:00,Banani,Banani,11.37,302.8007939157367,Completed
100857,4719,487,2024-02-05 17:00:00,2024-02-05 17:04:00,2024-02-05 17:19:00,Gulshan,Uttara,9.42,280.98435007063745,Cancelled
100858,2519,634,2024-02-05 18:00:00,2024-02-05 18:04:00,2024-02-05 18:23:00,Dhanmondi,Banani,10.4,261.08951507051785,Completed
100859,2388,312,2024-02-05 19:00:00,2024-02-05 19:14:00,2024-02-05 19:21:00,Mirpur,Gulshan,6.45,160.2076061442687,Cancelled
100860,2856,321,2024-02-05 20:00:00,2024-02-05 20:23:00,2024-02-05 20:32:00,Dhanmondi,Mirpur,7.83,206.44976024632265,Completed
100861,2365,743,2024-02-05 21:00:00,2024-02-05 21:03:00,2024-02-05 21:30:00,Dhanmondi,Dhanmondi,14.86,329.6470534036425,CANCELLED
100862,1499,421,2024-02-05 22:00:00,2024-02-05 22:17:00,2024-02-05 23:14:00,Uttara,Uttara,3.99,129.54366702145765,Completed
100863,2680,238,2024-02-05 23:00:00,2024-02-05 23:23:00,2024-02-06 00:04:00,Banani,Gulshan,6.85,172.82870874840816,Completed
100864,1510,696,2024-02-06 00:00:00,2024-02-06 00:07:00,2024-02-06 00:20:00,Gulshan,Gulshan,5.09,132.35141844071126,Completed
100865,4398,432,2024-02-06 01:00:00,2024-02-06 01:09:00,2024-02-06 01:28:00,Banani,Banani,11.71,391.24069272113167,CANCELLED
100866,1216,729,2024-02-06 02:00:00,2024-02-06 02:24:00,2024-02-06 02:31:00,Banani,Banani,11.7,321.15747936808657,Completed
100867,2324,348,2024-02-06 03:00:00,2024-02-06 03:09:00,2024-02-06 03:42:00,Dhanmondi,Dhanmondi,5.09,143.35378597893836,Completed
100868,2155,596,2024-02-06 04:00:00,2024-02-06 04:07:00,2024-02-06 04:17:00,Uttara,Banani,2.14,73.50358980534487,Completed
100869,2827,501,2024-02-06 05:00:00,2024-02-06 05:15:00,2024-02-06 05:36:00,Banani,Uttara,1.16,38.629039066722804,Completed
100870,4141,559,2024-02-06 06:00:00,2024-02-06 06:04:00,2024-02-06 06:34:00,Mirpur,Uttara,6.98,157.34316442061964,Completed
100871,4323,437,2024-02-06 07:00:00,2024-02-06 07:11:00,2024-02-06 07:36:00,Mirpur,Uttara,6.74,182.64203952472042,Completed
100872,4486,435,2024-02-06 08:00:00,,2024-02-06 08:16:00,Banani,Mirpur,14.84,513.0105402255942,Completed
100873,2810,402,2024-02-06 09:00:00,2024-02-06 09:13:00,2024-02-06 09:38:00,Dhanmondi,Uttara,7.58,193.93804810859214,Completed
100874,3492,455,2024-02-06 10:00:00,2024-02-06 10:18:00,2024-02-06 10:33:00,Dhanmondi,Banani,4.59,117.38280852134037,Completed
100875,3923,797,2024-02-06 11:00:00,2024-02-06 11:06:00,2024-02-06 11:48:00,Gulshan,Banani,13.48,309.035112867767,Completed
100876,2205,434,2024-02-06 12:00:00,2024-02-06 12:21:00,2024-02-06 12:33:00,Uttara,Uttara,7.87,170.89584362176274,Completed
100877,3214,544,2024-02-06 13:00:00,2024-02-06 13:10:00,2024-02-06 13:56:00,Dhanmondi,Gulshan,9.39,292.0719297779801,CANCELLED
100878,1090,733,2024-02-06 14:00:00,2024-02-06 14:22:00,2024-02-06 14:50:00,Gulshan,Gulshan,2.34,73.82806945142322,Completed
100879,1713,665,2024-02-06 15:00:00,2024-02-06 15:21:00,2024-02-06 16:00:00,Mirpur,Gulshan,6.36,219.6438367181862,completed
100880,2881,740,2024-02-06 16:00:00,2024-02-06 16:08:00,2024-02-06 17:07:00,Mirpur,Dhanmondi,14.22,449.37010438611395,Completed
