"trip_id","customer_id","driver_id","pickup_location","drop_location","customer_segment","driver_city","vehicle_type","rating","payment_type","discount","final_amount","trip_status","distance_km","fare","pickup_time","drop_time","trip_duration_min","realized_revenue"
"100471","4444","323","Dhanmondi","Mirpur","Premium","Dhaka","car","4.2","cash","41.48","12.08","completed","1.78","53.56","2024-01-20 15:17:00","2024-01-20 15:43:00","26.0000000000000000","12.08"
"100472","3565","598","Uttara","Banani","Regular","Dhaka","car","3.8","card","16.31","62.69","completed","2.74","79.00","2024-01-20 16:05:00","2024-01-20 16:20:00","15.0000000000000000","62.69"
"100473","3146","250","Uttara","Uttara","Regular","Dhaka","car","4.1","wallet","47.82","138.77","completed","7.99","186.59","2024-01-20 17:09:00","2024-01-20 17:33:00","24.0000000000000000","138.77"
"100474","4963","523","Mirpur","Banani","Regular","Dhaka","bike","4.6","cash","23.30","163.79","completed","5.72","187.09","2024-01-20 18:10:00","2024-01-20 18:43:00","33.0000000000000000","163.79"
"100475","2768","340","Mirpur","Gulshan","Regular","Dhaka","bike","3.6","card","47.81","92.92","cancelled","5.14","140.73","2024-01-20 19:00:00","2024-01-20 20:01:00","61.0000000000000000","0"
"100476","2060","669","Mirpur","Dhanmondi","Premium","Dhaka","car","4.5","card","44.04","18.70","cancelled","1.94","62.74","2024-01-20 20:17:00","2024-01-20 21:02:00","45.0000000000000000","0"
"100477","3327","533","Uttara","Gulshan","Premium","Dhaka","car","4.0","cash","38.38","314.88","completed","13.54","353.26","2024-01-20 21:14:00","2024-01-20 22:00:00","46.0000000000000000","314.88"
"100478","4420","572","Uttara","Gulshan","Regular","Dhaka","bike","4.5","card","23.37","348.32","completed","10.69","371.69","2024-01-20 22:08:00","2024-01-20 22:46:00","38.0000000000000000","348.32"
"100479","3544","763","Dhanmondi","Mirpur","Premium","Dhaka","car","4.4","cash","29.35","55.85","completed","2.70","85.20","2024-01-20 23:21:00","2024-01-20 23:26:00","5.0000000000000000","55.85"
"100480","1301","693","Gulshan","Gulshan","Regular","Dhaka","car","4.1","card","41.90","23.97","completed","1.91","65.87","2024-01-21 00:18:00","2024-01-21 00:53:00","35.0000000000000000","23.97"
"100481","1180","738","Mirpur","Uttara","Regular","Dhaka","bike","3.7","wallet","27.20","378.82","completed","14.65","406.02","2024-01-21 01:04:00","2024-01-21 01:38:00","34.0000000000000000","378.82"
"100482","1606","355","Dhanmondi","Gulshan","Regular","Dhaka","bike","4.1","wallet","36.91","248.78","completed","10.54","285.69","2024-01-21 02:06:00","2024-01-21 02:58:00","52.0000000000000000","248.78"
"100483","4170","490","Dhanmondi","Uttara","Premium","Dhaka","bike","3.9","wallet","39.53","174.78","cancelled","6.84","214.31","2024-01-21 03:00:00","2024-01-21 03:42:00","42.0000000000000000","0"
"100484","1699","343","Banani","Banani","Regular","Dhaka","car","4.8","cash","25.65","333.62","completed","10.82","359.27","2024-01-21 04:13:00","2024-01-21 05:12:00","59.0000000000000000","333.62"
"100485","1992","305","Mirpur","Mirpur","Premium","Dhaka","bike","4.4","wallet","26.81","372.61","cancelled","11.59","399.42","2024-01-21 05:08:00","2024-01-21 05:29:00","21.0000000000000000","0"
"100486","2139","619","Dhanmondi","Uttara","Premium","Dhaka","bike","4.7","wallet","9.89","286.54","completed","11.92","296.43","2024-01-21 06:10:00","2024-01-21 06:52:00","42.0000000000000000","286.54"
"100487","1190","201","Banani","Gulshan","Regular","Dhaka","car","4.2","wallet","12.24","233.69","completed","7.69","245.93","2024-01-21 07:00:00","2024-01-21 07:25:00","25.0000000000000000","233.69"
"100488","3300","788","Mirpur","Mirpur","Regular","Dhaka","car","3.7","cash","45.25","117.33","completed","7.02","162.58","2024-01-21 08:18:00","2024-01-21 08:45:00","27.0000000000000000","117.33"
"100489","1980","289","Uttara","Mirpur","Regular","Dhaka","car","3.5","card","42.02","-9.61","completed","1.15","32.41","2024-01-21 09:17:00","2024-01-21 09:46:00","29.0000000000000000","-9.61"
"100490","3975","544","Banani","Uttara","Regular","Dhaka","car","4.3","cash","0.51","316.58","cancelled","13.97","317.09","2024-01-21 10:24:00","2024-01-21 10:43:00","19.0000000000000000","0"
"100491","3006","549","Uttara","Uttara","Premium","Dhaka","bike","4.5","cash","43.47","194.77","completed","9.45","238.24","2024-01-21 11:04:00","2024-01-21 11:54:00","50.0000000000000000","194.77"
"100492","2184","658","Gulshan","Dhanmondi","Regular","Dhaka","car","4.5","wallet","1.26","129.19","cancelled","3.84","130.45","2024-01-21 12:22:00","2024-01-21 12:48:00","26.0000000000000000","0"
"100493","4327","462","Gulshan","Dhanmondi","Premium","Dhaka","car","4.2","card","22.91","284.88","completed","13.87","307.79","2024-01-21 13:05:00","2024-01-21 13:12:00","7.0000000000000000","284.88"
"100494","4394","550","Gulshan","Mirpur","Regular","Dhaka","car","4.2","wallet","3.37","403.83","completed","13.81","407.20","2024-01-21 14:11:00","2024-01-21 15:10:00","59.0000000000000000","403.83"
"100495","1127","307","Gulshan","Dhanmondi","Regular","Dhaka","car","4.5","wallet","48.44","380.64","cancelled","14.85","429.08","2024-01-21 15:06:00","2024-01-21 15:29:00","23.0000000000000000","0"
"100496","3065","785","Dhanmondi","Gulshan","Premium","Dhaka","car","4.7","cash","48.62","240.16","completed","13.24","288.78","2024-01-21 16:22:00","2024-01-21 17:10:00","48.0000000000000000","240.16"
"100497","2816","238","Gulshan","Banani","Regular","Dhaka","car","4.1","cash","30.54","342.06","cancelled","14.97","372.60","2024-01-21 17:23:00","2024-01-21 18:01:00","38.0000000000000000","0"
"100498","2758","358","Dhanmondi","Mirpur","Regular","Dhaka","bike","4.8","cash","19.61","106.40","completed","4.43","126.01","2024-01-21 18:11:00","2024-01-21 18:50:00","39.0000000000000000","106.40"
"100499","3613","782","Dhanmondi","Banani","Regular","Dhaka","car","4.2","wallet","25.60","266.11","completed","12.79","291.71","2024-01-21 19:13:00","2024-01-21 20:07:00","54.0000000000000000","266.11"
"100500","1569","511","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.5","card","38.11","362.65","completed","12.52","400.76","2024-01-21 20:11:00","2024-01-21 20:16:00","5.0000000000000000","362.65"
"100501","2346","440","Dhanmondi","Uttara","Premium","Dhaka","bike","4.0","card","11.16","135.12","completed","4.23","146.28","2024-01-21 21:00:00","2024-01-21 22:10:00","70.0000000000000000","135.12"
"100502","2895","644","Dhanmondi","Mirpur","Premium","Dhaka","bike","4.7","wallet","22.09","33.18","completed","2.38","55.27","2024-01-21 22:12:00","2024-01-21 22:37:00","25.0000000000000000","33.18"
"100503","3733","497","Gulshan","Dhanmondi","Regular","Dhaka","bike","4.8","card","36.86","298.58","completed","14.71","335.44","2024-01-21 23:23:00","2024-01-21 23:56:00","33.0000000000000000","298.58"
"100504","4863","235","Dhanmondi","Gulshan","Regular","Dhaka","bike","5.0","wallet","19.77","118.11","completed","5.14","137.88","2024-01-22 00:17:00","2024-01-22 00:27:00","10.0000000000000000","118.11"
"100505","1625","283","Uttara","Mirpur","Regular","Dhaka","car","4.2","card","1.60","410.15","completed","13.19","411.75","2024-01-22 01:09:00","2024-01-22 01:50:00","41.0000000000000000","410.15"
"100506","4359","651","Gulshan","Mirpur","Regular","Dhaka","car","3.6","wallet","25.37","0.31","completed","1.06","25.68","2024-01-22 02:00:00","2024-01-22 02:14:00","14.0000000000000000","0.31"
"100507","3901","584","Banani","Uttara","Regular","Dhaka","bike","5.0","card","36.87","-10.69","completed","1.29","26.18","2024-01-22 03:09:00","2024-01-22 04:04:00","55.0000000000000000","-10.69"
"100508","2686","371","Gulshan","Mirpur","Regular","Dhaka","bike","3.6","cash","48.84","162.61","completed","7.52","211.45","2024-01-22 04:14:00","2024-01-22 04:19:00","5.0000000000000000","162.61"
"100509","4009","575","Dhanmondi","Uttara","Regular","Dhaka","bike","3.6","cash","1.85","147.22","completed","4.34","149.07","2024-01-22 05:03:00","2024-01-22 05:34:00","31.0000000000000000","147.22"
"100510","4710","561","Uttara","Dhanmondi","Premium","Dhaka","car","4.3","cash","27.00","248.77","completed","10.66","275.77","2024-01-22 06:13:00","2024-01-22 06:38:00","25.0000000000000000","248.77"
"100511","1154","758","Gulshan","Gulshan","Premium","Dhaka","bike","4.7","cash","22.50","212.11","completed","8.92","234.61","2024-01-22 07:11:00","2024-01-22 08:08:00","57.0000000000000000","212.11"
"100512","3537","340","Uttara","Gulshan","Regular","Dhaka","bike","3.6","wallet","12.12","59.71","completed","2.08","71.83","2024-01-22 08:13:00","2024-01-22 08:33:00","20.0000000000000000","59.71"
"100513","2409","317","Banani","Mirpur","Regular","Dhaka","bike","4.2","card","31.89","67.88","cancelled","3.28","99.77","2024-01-22 09:12:00","2024-01-22 10:00:00","48.0000000000000000","0"
"100514","1784","476","Banani","Mirpur","Premium","Dhaka","bike","4.0","wallet","8.18","189.78","cancelled","6.43","197.96","2024-01-22 10:16:00","2024-01-22 11:14:00","58.0000000000000000","0"
"100515","4175","419","Mirpur","Dhanmondi","Premium","Dhaka","bike","4.6","cash","14.19","88.20","completed","3.60","102.39","2024-01-22 11:17:00","2024-01-22 12:01:00","44.0000000000000000","88.20"
"100516","4464","225","Mirpur","Uttara","Premium","Dhaka","car","4.1","card","39.09","379.46","completed","12.09","418.55","2024-01-22 12:18:00","2024-01-22 12:48:00","30.0000000000000000","379.46"
"100517","4882","720","Gulshan","Gulshan","Premium","Dhaka","car","4.5","wallet","23.02","183.85","cancelled","6.82","206.87","2024-01-22 13:03:00","2024-01-22 13:23:00","20.0000000000000000","0"
"100518","1245","209","Mirpur","Uttara","Regular","Dhaka","car","4.4","cash","49.68","27.53","completed","2.31","77.21","2024-01-22 14:19:00","2024-01-22 14:51:00","32.0000000000000000","27.53"
"100519","4247","577","Uttara","Dhanmondi","Premium","Dhaka","bike","4.9","card","19.32","217.90","cancelled","7.78","237.22","2024-01-22 15:13:00","2024-01-22 15:18:00","5.0000000000000000","0"
"100520","4110","783","Mirpur","Gulshan","Regular","Dhaka","car","3.8","card","23.16","47.27","cancelled","2.27","70.43","2024-01-22 16:20:00","2024-01-22 17:00:00","40.0000000000000000","0"
"100521","2500","351","Uttara","Gulshan","Regular","Dhaka","bike","3.7","cash","15.01","53.43","completed","2.81","68.44","2024-01-22 17:24:00","2024-01-22 17:38:00","14.0000000000000000","53.43"
"100522","2705","248","Mirpur","Banani","Regular","Dhaka","car","4.3","cash","11.81","94.99","completed","4.35","106.80","2024-01-22 18:19:00","2024-01-22 19:06:00","47.0000000000000000","94.99"
"100523","3806","353","Mirpur","Dhanmondi","Regular","Dhaka","car","4.8","card","46.11","367.52","cancelled","13.03","413.63","2024-01-22 19:18:00","2024-01-22 19:39:00","21.0000000000000000","0"
"100524","1537","492","Mirpur","Dhanmondi","Premium","Dhaka","bike","4.3","cash","37.44","303.40","cancelled","13.94","340.84","2024-01-22 20:07:00","2024-01-22 20:34:00","27.0000000000000000","0"
"100525","2890","779","Dhanmondi","Banani","Premium","Dhaka","car","4.8","wallet","16.67","340.84","completed","12.57","357.51","2024-01-22 21:16:00","2024-01-22 21:27:00","11.0000000000000000","340.84"
"100526","2841","249","Dhanmondi","Uttara","Regular","Dhaka","bike","3.6","cash","35.01","99.83","completed","5.68","134.84","2024-01-22 22:04:00","2024-01-22 22:52:00","48.0000000000000000","99.83"
"100527","1920","730","Mirpur","Banani","Regular","Dhaka","bike","4.7","cash","48.29","106.86","completed","4.81","155.15","2024-01-22 23:07:00","2024-01-23 00:04:00","57.0000000000000000","106.86"
"100528","3455","259","Uttara","Dhanmondi","Regular","Dhaka","bike","4.2","cash","3.70","184.50","completed","8.69","188.20","2024-01-23 00:04:00","2024-01-23 00:15:00","11.0000000000000000","184.50"
"100529","1524","366","Gulshan","Uttara","Regular","Dhaka","car","4.9","card","13.23","347.20","cancelled","11.11","360.43","2024-01-23 01:02:00","2024-01-23 01:50:00","48.0000000000000000","0"
"100530","3875","401","Banani","Gulshan","Regular","Dhaka","bike","4.1","card","10.03","422.97","cancelled","14.91","433.00","2024-01-23 02:14:00","2024-01-23 02:33:00","19.0000000000000000","0"
"100531","2529","345","Dhanmondi","Banani","Regular","Dhaka","bike","3.6","cash","43.49","21.27","completed","2.84","64.76","2024-01-23 03:00:00","2024-01-23 04:00:00","60.0000000000000000","21.27"
"100532","3950","638","Mirpur","Uttara","Regular","Dhaka","bike","4.2","card","8.96","38.58","cancelled","1.69","47.54","2024-01-23 04:15:00","2024-01-23 05:05:00","50.0000000000000000","0"
"100533","4896","441","Banani","Uttara","Premium","Dhaka","bike","3.6","cash","15.40","244.43","completed","10.72","259.83","2024-01-23 05:14:00","2024-01-23 06:03:00","49.0000000000000000","244.43"
"100534","1035","780","Dhanmondi","Uttara","Premium","Dhaka","bike","4.6","wallet","27.19","287.19","completed","12.65","314.38","2024-01-23 06:05:00","2024-01-23 06:13:00","8.0000000000000000","287.19"
"100535","1684","760","Gulshan","Banani","Regular","Dhaka","bike","3.7","card","31.05","293.71","completed","12.85","324.76","2024-01-23 07:08:00","2024-01-23 07:26:00","18.0000000000000000","293.71"
"100536","1019","682","Uttara","Gulshan","Regular","Dhaka","bike","4.6","cash","40.41","179.56","completed","10.50","219.97","2024-01-23 08:23:00","2024-01-23 08:41:00","18.0000000000000000","179.56"
"100537","3368","307","Mirpur","Uttara","Regular","Dhaka","car","4.5","card","20.37","479.21","completed","14.36","499.58","2024-01-23 09:11:00","2024-01-23 09:31:00","20.0000000000000000","479.21"
"100538","4847","425","Gulshan","Banani","Regular","Dhaka","bike","4.2","wallet","26.71","140.15","completed","8.15","166.86","2024-01-23 10:08:00","2024-01-23 10:19:00","11.0000000000000000","140.15"
"100539","3559","631","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.1","wallet","48.27","364.57","cancelled","13.79","412.84","2024-01-23 11:22:00","2024-01-23 11:58:00","36.0000000000000000","0"
"100540","1399","618","Mirpur","Banani","Premium","Dhaka","bike","4.5","cash","14.87","357.15","completed","14.55","372.02","2024-01-23 12:16:00","2024-01-23 12:39:00","23.0000000000000000","357.15"
"100541","3701","654","Banani","Banani","Premium","Dhaka","bike","4.3","card","12.40","369.42","completed","12.86","381.82","2024-01-23 13:16:00","2024-01-23 13:22:00","6.0000000000000000","369.42"
"100542","1971","359","Uttara","Banani","Regular","Dhaka","car","4.8","wallet","35.53","99.81","completed","5.34","135.34","2024-01-23 14:05:00","2024-01-23 14:19:00","14.0000000000000000","99.81"
"100543","2906","722","Dhanmondi","Uttara","Premium","Dhaka","bike","4.1","card","38.56","74.34","completed","3.75","112.90","2024-01-23 15:24:00","2024-01-23 16:18:00","54.0000000000000000","74.34"
"100544","3518","789","Uttara","Banani","Regular","Dhaka","bike","4.3","cash","20.74","247.50","cancelled","8.67","268.24","2024-01-23 16:24:00","2024-01-23 16:45:00","21.0000000000000000","0"
"100545","2166","276","Mirpur","Dhanmondi","Regular","Dhaka","car","4.7","wallet","10.65","212.18","completed","7.34","222.83","2024-01-23 17:07:00","2024-01-23 17:48:00","41.0000000000000000","212.18"
"100546","2115","708","Gulshan","Uttara","Premium","Dhaka","bike","5.0","wallet","38.95","249.57","completed","13.29","288.52","2024-01-23 18:21:00","2024-01-23 18:37:00","16.0000000000000000","249.57"
"100547","4425","640","Uttara","Dhanmondi","Regular","Dhaka","car","4.7","card","33.52","38.13","completed","2.40","71.65","2024-01-23 19:06:00","2024-01-23 19:16:00","10.0000000000000000","38.13"
"100548","1833","453","Banani","Mirpur","Regular","Dhaka","car","4.6","wallet","43.81","67.75","completed","4.61","111.56","2024-01-23 20:21:00","2024-01-23 20:47:00","26.0000000000000000","67.75"
"100549","2823","519","Dhanmondi","Banani","Premium","Dhaka","car","4.8","cash","42.22","193.36","completed","11.53","235.58","2024-01-23 21:13:00","2024-01-23 21:49:00","36.0000000000000000","193.36"
"100550","3774","462","Banani","Uttara","Regular","Dhaka","car","4.2","cash","10.26","50.84","completed","2.33","61.10","2024-01-23 22:02:00","2024-01-23 22:47:00","45.0000000000000000","50.84"
"100551","2982","796","Uttara","Uttara","Regular","Dhaka","car","3.7","wallet","41.62","103.88","completed","5.49","145.50","2024-01-23 23:09:00","2024-01-23 23:33:00","24.0000000000000000","103.88"
"100552","1853","753","Gulshan","Banani","Regular","Dhaka","car","3.8","cash","8.76","164.63","completed","6.42","173.39","2024-01-24 00:02:00","2024-01-24 00:07:00","5.0000000000000000","164.63"
"100553","1050","573","Gulshan","Gulshan","Regular","Dhaka","car","3.7","wallet","43.19","253.97","completed","9.72","297.16","2024-01-24 01:00:00","2024-01-24 02:04:00","64.0000000000000000","253.97"
"100554","4736","366","Banani","Gulshan","Regular","Dhaka","car","4.9","wallet","38.52","40.55","completed","3.21","79.07","2024-01-24 02:23:00","2024-01-24 03:14:00","51.0000000000000000","40.55"
"100555","4769","658","Mirpur","Dhanmondi","Regular","Dhaka","car","4.5","wallet","28.49","294.23","cancelled","13.05","322.72","2024-01-24 03:07:00","2024-01-24 04:04:00","57.0000000000000000","0"
"100556","1574","479","Mirpur","Banani","Regular","Dhaka","bike","3.6","wallet","32.11","119.89","completed","7.27","152.00","2024-01-24 04:22:00","2024-01-24 04:32:00","10.0000000000000000","119.89"
"100557","4261","501","Gulshan","Banani","Regular","Dhaka","bike","3.6","card","5.20","414.18","completed","13.84","419.38","2024-01-24 05:04:00","2024-01-24 05:27:00","23.0000000000000000","414.18"
